step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
24286,2023-07-03 14:17:45.827331738,1,192.96,1.0,-0.14377699102150787,0.12699109102150788,0.0,0.0167859
24289,2023-07-03 14:17:46.778970482,1,192.96,1.0,-0.2704555820430158,0.25398218204301576,0.0,0.0164734
24292,2023-07-03 14:17:46.997269984,2,192.96,1.0,-0.28049618204300664,0.25398218204301576,0.009999999999990905,0.016514
24293,2023-07-03 14:17:47.946019135,1,192.96,1.0,-0.1887238968449926,0.1722590968449926,0.0,0.0164648
24295,2023-07-03 14:17:49.198582093,1,192.97,1.0,-0.3757473464463452,0.35918504644634525,0.0,0.0165623
24300,2023-07-03 14:17:55.478058306,1,192.96,1.0,-0.2756246820430112,0.25398218204301576,0.0049999999999954525,0.0166425
24304,2023-07-03 14:17:57.835039189,1,192.96,1.0,-0.28074148204300664,0.25398218204301576,0.009999999999990905,0.0167593
24308,2023-07-03 14:17:59.618234368,2,192.96,1.0,-0.1198704761285975,0.09836687612860205,0.0049999999999954525,0.0165036
24313,2023-07-03 14:18:03.405492090,2,192.955,1.0,-0.07821374241218643,0.056792142412190966,0.0049999999999954525,0.0164216
24314,2023-07-03 14:18:04.188008903,1,192.955,1.0,-0.2755081820430112,0.25398218204301576,0.0049999999999954525,0.016526
24315,2023-07-03 14:18:04.925522746,1,192.96,1.0,-0.26919528038172724,0.25270908038172724,0.0,0.0164862
24317,2023-07-03 14:18:04.944615183,1,192.97,1.0,-0.27106078204301576,0.25398218204301576,0.0,0.0170786
24321,2023-07-03 14:18:04.944615183,1,192.97,1.0,-0.04690991820429703,0.025398218204301576,0.0049999999999954525,0.0165117
24323,2023-07-03 14:18:06.027024447,2,192.97,1.0,-0.27043908204301575,0.25398218204301576,0.0,0.0164569
24324,2023-07-03 14:18:06.027071171,2,192.97,1.0,-0.27038068204301574,0.25398218204301576,0.0,0.0163985
24326,2023-07-03 14:18:07.447095159,2,192.96,1.0,-0.061844118204283385,0.025398218204301576,0.01999999999998181,0.0164459
24328,2023-07-03 14:18:07.819303482,1,192.97,1.0,-0.14365619102150787,0.12699109102150788,0.0,0.0166651
24332,2023-07-03 14:18:08.688619658,1,192.96,1.0,-0.13714416649853656,0.11070826649854565,0.009999999999990905,0.0164359
24336,2023-07-03 14:18:09.248529508,1,192.95,1.0,-0.24681492175787487,0.21995502175785553,0.010000000000019327,0.0168599
24339,2023-07-03 14:18:09.248529508,2,192.95,1.0,-0.28084208204303507,0.25398218204301576,0.010000000000019327,0.0168599
24340,2023-07-03 14:18:09.248529508,1,192.95,1.0,-0.0840793424122103,0.056792142412190966,0.010000000000019327,0.0172872
24343,2023-07-03 14:18:09.248529508,2,192.95,1.0,-0.2812693820430351,0.25398218204301576,0.010000000000019327,0.0172872
24344,2023-07-03 14:18:09.253462950,1,192.945,1.0,-0.20101492322316808,0.17959252322317262,0.0049999999999954525,0.0164224
24346,2023-07-03 14:18:09.279834458,1,192.94,1.0,-0.10836771803553562,0.08031621803554471,0.009999999999990905,0.0180515
24349,2023-07-03 14:18:09.279834458,2,192.94,1.0,-0.23281848151059856,0.20476698151060765,0.009999999999990905,0.0180515
24350,2023-07-03 14:18:09.279834458,1,192.94,1.0,-0.28203368204300666,0.25398218204301576,0.009999999999990905,0.0180515
24351,2023-07-03 14:18:10.054078548,1,192.93,1.0,-0.3380288748820194,0.31106337488202845,0.009999999999990905,0.0169655
24353,2023-07-03 14:18:10.054078548,2,192.93,1.0,-0.09678121803554471,0.08031621803554471,0.0,0.016465
24362,2023-07-03 14:18:13.384346150,2,192.92,1.0,-0.0526094182043209,0.025398218204301576,0.010000000000019327,0.0172112
24363,2023-07-03 14:18:13.384346150,2,192.92,1.0,-0.2824601339513385,0.2552489339513192,0.010000000000019327,0.0172112
24365,2023-07-03 14:18:13.384346150,1,192.92,1.0,-0.27214274631379737,0.24493154631377806,0.010000000000019327,0.0172112
24367,2023-07-03 14:18:13.384395751,2,192.92,1.0,-0.052268018204292485,0.025398218204301576,0.009999999999990905,0.0168698
24369,2023-07-03 14:18:19.640949075,2,192.91,1.0,-0.052268018204292485,0.025398218204301576,0.009999999999990905,0.0168698
24370,2023-07-03 14:18:19.640949075,2,192.91,1.0,-0.4675124169515837,0.4406426169515928,0.009999999999990905,0.0168698
24371,2023-07-03 14:18:19.640949075,1,192.91,1.0,-0.052268018204292485,0.025398218204301576,0.009999999999990905,0.0168698
24373,2023-07-03 14:18:19.640949075,1,192.91,1.0,-0.05297921820429248,0.025398218204301576,0.009999999999990905,0.017581
24374,2023-07-03 14:18:19.640949075,2,192.91,1.0,-0.05297921820429248,0.025398218204301576,0.009999999999990905,0.017581
24375,2023-07-03 14:18:19.640949075,1,192.91,1.0,-0.2815631820430067,0.25398218204301576,0.009999999999990905,0.017581
24376,2023-07-03 14:18:19.640949075,2,192.91,1.0,-0.2815631820430067,0.25398218204301576,0.009999999999990905,0.017581
24378,2023-07-03 14:18:19.640949075,2,192.91,1.0,-0.6995546911273454,0.6719736911273545,0.009999999999990905,0.017581
24380,2023-07-03 14:18:19.649201057,1,192.9,1.0,-0.08352974241218186,0.056792142412190966,0.009999999999990905,0.0167376
24381,2023-07-03 14:18:19.649201057,1,192.9,1.0,-0.26634391132722857,0.23960631132723764,0.009999999999990905,0.0167376
24382,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.28087288204300664,0.25398218204301576,0.009999999999990905,0.0168907
24384,2023-07-03 14:18:19.649277843,2,192.9,1.0,-0.05358781820429248,0.025398218204301576,0.009999999999990905,0.0181896
24388,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.14177388482437284,0.11358428482438193,0.009999999999990905,0.0181896
24389,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.05358781820429248,0.025398218204301576,0.009999999999990905,0.0181896
24390,2023-07-03 14:18:19.649277843,2,192.9,1.0,-0.05358781820429248,0.025398218204301576,0.009999999999990905,0.0181896
24391,2023-07-03 14:18:19.649277843,2,192.9,1.0,-0.05358781820429248,0.025398218204301576,0.009999999999990905,0.0181896
24392,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.05358781820429248,0.025398218204301576,0.009999999999990905,0.0181896
24396,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.294568359804268,0.2663787598042771,0.009999999999990905,0.0181896
24398,2023-07-03 14:18:19.649277843,1,192.9,1.0,-0.20956915751852473,0.18137955751853382,0.009999999999990905,0.0181896
24399,2023-07-03 14:18:19.649491999,1,192.9,1.0,-0.2118465195192313,0.1849018195192404,0.009999999999990905,0.0169447
24401,2023-07-03 14:18:19.649491999,1,192.9,1.0,-0.05234291820429248,0.025398218204301576,0.009999999999990905,0.0169447
24403,2023-07-03 14:18:19.649536798,1,192.9,1.0,-0.05226381820429248,0.025398218204301576,0.009999999999990905,0.0168656
24405,2023-07-03 14:18:19.649536798,2,192.9,1.0,-0.05226381820429248,0.025398218204301576,0.009999999999990905,0.0168656
24407,2023-07-03 14:18:19.649563955,1,192.9,1.0,-0.052226518204292485,0.025398218204301576,0.009999999999990905,0.0168283
24411,2023-07-03 14:18:19.649563955,2,192.9,1.0,-0.11202346012723331,0.08423636012724241,0.009999999999990905,0.0177871
24416,2023-07-03 14:18:19.649563955,1,192.9,1.0,-0.08457924241218187,0.056792142412190966,0.009999999999990905,0.0177871
24420,2023-07-03 14:18:19.649563955,1,192.9,1.0,-0.06370560464462544,0.03591850464463453,0.009999999999990905,0.0177871
24422,2023-07-03 14:18:19.649563955,2,192.9,1.0,-0.15573949102149878,0.12699109102150788,0.009999999999990905,0.0187484
24423,2023-07-03 14:18:19.649563955,2,192.9,1.0,-0.05414661820429248,0.025398218204301576,0.009999999999990905,0.0187484
24425,2023-07-03 14:18:19.649563955,2,192.9,1.0,-0.08554054241218187,0.056792142412190966,0.009999999999990905,0.0187484
24427,2023-07-03 14:18:19.649563955,2,192.9,1.0,-0.28273058204300666,0.25398218204301576,0.009999999999990905,0.0187484
24428,2023-07-03 14:18:19.649563955,1,192.9,1.0,-0.28273058204300666,0.25398218204301576,0.009999999999990905,0.0187484
24429,2023-07-03 14:18:19.649563955,1,192.9,1.0,-0.27091518204301573,0.25398218204301576,0.0,0.016933
24433,2023-07-03 14:18:19.770857225,1,192.9,1.0,-0.14392409102150788,0.12699109102150788,0.0,0.016933
24434,2023-07-03 14:18:19.770857225,2,192.9,1.0,-0.10781421803556404,0.08031621803554471,0.010000000000019327,0.017498
24440,2023-07-03 14:18:23.696444313,1,192.89,1.0,-0.0528962182043209,0.025398218204301576,0.010000000000019327,0.017498
24441,2023-07-03 14:18:23.696444313,2,192.89,1.0,-0.0528962182043209,0.025398218204301576,0.010000000000019327,0.017498
24443,2023-07-03 14:18:23.696444313,1,192.89,1.0,-0.19404525450153487,0.16654725450151556,0.010000000000019327,0.017498
24444,2023-07-03 14:18:23.696564339,2,192.89,1.0,-0.7635410981434592,0.7369860981434398,0.010000000000019327,0.016555
24446,2023-07-03 14:18:26.446958453,1,192.885,1.0,-1.033226928172063,1.015928728172063,0.0,0.0172982
24453,2023-07-03 14:18:26.446991032,1,192.89,1.0,-0.27047828204301577,0.25398218204301576,0.0,0.0164961
24455,2023-07-03 14:18:29.248527705,1,192.89,1.0,-0.2804119820430351,0.25398218204301576,0.010000000000019327,0.0164298
24456,2023-07-03 14:18:30.517086085,1,192.9,1.0,-0.27041348204301574,0.25398218204301576,0.0,0.0164313
24457,2023-07-03 14:18:30.517249028,1,192.9,1.0,-0.27094048204301574,0.25398218204301576,0.0,0.0169583
24459,2023-07-03 14:18:31.000292677,2,192.91,1.0,-0.11532517612860205,0.09836687612860205,0.0,0.0169583
24464,2023-07-03 14:18:31.006500639,1,192.92,1.0,-0.27109168204301576,0.25398218204301576,0.0,0.0171095
24465,2023-07-03 14:18:31.006500639,1,192.92,1.0,-0.10700291803553562,0.08031621803554471,0.009999999999990905,0.0166867
24469,2023-07-03 14:18:31.624322961,1,192.93,1.0,-0.2804496820430067,0.25398218204301576,0.009999999999990905,0.0164675
